standard_id,designation,title,publisher,record_type,country_scope,primary_category,latest_known_edition,applicability,summary,official_url,source_download_url,notes
IEEE-3003-1-2019,IEEE 3003.1-2019,IEEE Recommended Practice for System Grounding of Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Power Systems Grounding,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3003.1-2019.",https://standards.ieee.org/ieee/3003.1/4438,,IEEE SA page status: Active Standard. Published: 2019-08-09. IEEE record number: 4438.
IEEE-3004-3-2020,IEEE 3004.3-2020,IEEE Recommended Practice for the Application of Low-Voltage Fuses in Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Protection and Coordination,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3004.3-2020.",https://standards.ieee.org/ieee/3004.3/4775,,IEEE SA page status: Active Standard. Published: 2021-01-12. IEEE record number: 4775.
IEEE-3004-5-2025,IEEE 3004.5-2025,IEEE Recommended Practice for the Application of Low-Voltage Circuit Breakers in Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Protection and Coordination,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3004.5-2025.",https://standards.ieee.org/ieee/3004.5/11043,,IEEE SA page status: Active Standard. Published: 2025-05-12. IEEE record number: 11043.
IEEE-3004-7-2021,IEEE 3004.7-2021,IEEE Recommended Practice for Conductor Protection in Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Protection and Coordination,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3004.7-2021.",https://standards.ieee.org/ieee/3004.7/7250,,IEEE SA page status: Active Standard. Published: 2021-06-30. IEEE record number: 7250.
IEEE-3004-8-2016,IEEE 3004.8-2016,IEEE Recommended Practice for Motor Protection in Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Protection and Coordination,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3004.8-2016.",https://standards.ieee.org/ieee/3004.8/5028,,IEEE SA page status: Active Standard. Published: 2017-05-15. IEEE record number: 5028.
IEEE-3004-11-2019,IEEE 3004.11-2019,IEEE Recommended Practice for Bus and Switchgear Protection in Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Protection and Coordination,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3004.11-2019.",https://standards.ieee.org/ieee/3004.11/4442,,IEEE SA page status: Active Standard. Published: 2019-10-14. IEEE record number: 4442.
IEEE-3005-4-2020,IEEE 3005.4-2020,IEEE Recommended Practice for Improving the Reliability of Emergency and Stand By Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Energy and Standby Power,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3005.4-2020.",https://standards.ieee.org/ieee/3005.4/6218,,IEEE SA page status: Active Standard. Published: 2020-09-28. IEEE record number: 6218.
IEEE-3006-1-2025,IEEE 3006.1-2025,IEEE Recommended Practice for Reliability Planning and Design of Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Reliability,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3006.1-2025.",https://standards.ieee.org/ieee/3006.1/7391,,IEEE SA page status: Active Standard. Published: 2026-04-17. IEEE record number: 7391.
IEEE-3006-2-2016,IEEE 3006.2-2016,IEEE Recommended Practice for Evaluating the Reliability of Existing Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Reliability,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3006.2-2016.",https://standards.ieee.org/ieee/3006.2/5823,,IEEE SA page status: Active Standard. Published: 2016-08-16. IEEE record number: 5823.
IEEE-3006-3-2017,IEEE 3006.3-2017,IEEE Recommended Practice for Determining the Impact of Preventative Maintenance on the Reliability of Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Reliability,2017,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3006.3-2017.",https://standards.ieee.org/ieee/3006.3/5824,,IEEE SA page status: Active Standard. Published: 2018-03-30. IEEE record number: 5824.
IEEE-3006-8-2018,IEEE 3006.8-2018,IEEE Recommended Practice for Analyzing Reliability Data for Equipment Used in Industrial and Commercial Power Systems,IEEE,recommended_practice,International / North America,3000 industrial and commercial power systems - Reliability,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE 3000 family metadata record for industrial and commercial power systems design, analysis, grounding, protection, standby power, reliability, maintenance, operations, and safety; this record points to the official IEEE SA page for IEEE 3006.8-2018.",https://standards.ieee.org/ieee/3006.8/4447,,IEEE SA page status: Active Standard. Published: 2018-10-17. IEEE record number: 4447.
IEEE-80-2013,IEEE 80-2013,IEEE Guide for Safety in AC Substation Grounding,IEEE,guide,International / North America,80/81/837 grounding and grounding connections - Substation Grounding Safety,2013,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Grounding and Grounding Connections metadata record for AC substation grounding safety, grounding-system measurements, and permanent substation grounding connections; this record points to the official IEEE SA page for IEEE 80-2013.",https://standards.ieee.org/ieee/80/4089,,IEEE SA page status: Inactive-Reserved Standard. Published: 2015-05-15. IEEE record number: 4089.
IEEE-81-2025,IEEE 81-2025,"IEEE Guide for Measuring Earth Resistivity, Ground Impedance, and Earth Surface Potentials of a Grounding System",IEEE,guide,International / North America,80/81/837 grounding and grounding connections - Grounding Measurements,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Grounding and Grounding Connections metadata record for AC substation grounding safety, grounding-system measurements, and permanent substation grounding connections; this record points to the official IEEE SA page for IEEE 81-2025.",https://standards.ieee.org/ieee/81/11218,,IEEE SA page status: Active Standard. Published: 2026-07-15. IEEE record number: 11218.
IEEE-837-2024,IEEE 837-2024,IEEE Standard for Qualifying Permanent Connections Used in Substation Grounding,IEEE,standard,International / North America,80/81/837 grounding and grounding connections - Grounding Connections,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Grounding and Grounding Connections metadata record for AC substation grounding safety, grounding-system measurements, and permanent substation grounding connections; this record points to the official IEEE SA page for IEEE 837-2024.",https://standards.ieee.org/ieee/837/10271,,IEEE SA page status: Active Standard. Published: 2025-04-11. IEEE record number: 10271.
IEEE-18-2025,IEEE 18-2025,IEEE Standard for Shunt Power Capacitors,IEEE,standard,International / North America,18/824/1036 capacitors and reactive compensation - Shunt Power Capacitors,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Capacitors and Reactive Compensation metadata record for shunt power capacitors, series capacitor banks, and shunt capacitor application; this record points to the official IEEE SA page for IEEE 18-2025.",https://standards.ieee.org/ieee/18/6773,,IEEE SA page status: Active Standard. Published: 2026-03-27. IEEE record number: 6773.
IEEE-824-2025,IEEE 824-2025,IEEE Standard for Series Capacitor Banks in Power Systems,IEEE,standard,International / North America,18/824/1036 capacitors and reactive compensation - Series Capacitor Banks,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Capacitors and Reactive Compensation metadata record for shunt power capacitors, series capacitor banks, and shunt capacitor application; this record points to the official IEEE SA page for IEEE 824-2025.",https://standards.ieee.org/ieee/824/10208,,IEEE SA page status: Active Standard. Published: 2026-06-30. IEEE record number: 10208.
IEEE-1036-2020,IEEE 1036-2020,IEEE Guide for the Application of Shunt Power Capacitors,IEEE,guide,International / North America,18/824/1036 capacitors and reactive compensation - Shunt Capacitor Application,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Capacitors and Reactive Compensation metadata record for shunt power capacitors, series capacitor banks, and shunt capacitor application; this record points to the official IEEE SA page for IEEE 1036-2020.",https://standards.ieee.org/ieee/1036/5912,,IEEE SA page status: Active Standard. Published: 2021-03-05. IEEE record number: 5912.
IEEE-48-2020,IEEE 48-2020,IEEE Standard for Test Procedures and Requirements for Alternating-Current Cable Terminations Used on Shielded Cables Having Laminated Insulation Rated 2.5 kV through 765 kV or Extruded Insulation Rated 2.5 kV through 500 kV,IEEE,standard,International / North America,cable systems and insulated conductors - Terminations Joints and Accessories,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 48-2020.",https://standards.ieee.org/ieee/48/6208,,IEEE SA page status: Active Standard. Published: 2020-10-12. IEEE record number: 6208.
IEEE-82-2023,IEEE 82-2023,IEEE Recommended Practice for Impulse Voltage Tests on Insulated Cables and Their Accessories,IEEE,recommended_practice,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 82-2023.",https://standards.ieee.org/ieee/82/10826,,IEEE SA page status: Active Standard. Published: 2023-12-08. IEEE record number: 10826.
IEEE-383-2023,IEEE 383-2023,IEEE Standard for Qualifying Electric Cables and Splices for Nuclear Facilities,IEEE,standard,International / North America,cable systems and insulated conductors - Nuclear Cable Systems,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 383-2023.",https://standards.ieee.org/ieee/383/7707,,IEEE SA page status: Active Standard. Published: 2023-12-19. IEEE record number: 7707.
IEEE-386-2025,IEEE 386-2025,IEEE Standard for Shielded Separable Insulated Connectors for Classes 15 kV through 35 kV,IEEE,standard,International / North America,cable systems and insulated conductors - Terminations Joints and Accessories,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 386-2025.",https://standards.ieee.org/ieee/386/7573,,IEEE SA page status: Active Standard. Published: 2026-06-19. IEEE record number: 7573.
IEEE-400-2023,IEEE 400-2023,IEEE Guide for Field Testing and Evaluation of the Insulation of Shielded Power Cable Systems Rated 5 kV and Above,IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 400-2023.",https://standards.ieee.org/ieee/400/7618,,IEEE SA page status: Active Standard. Published: 2023-11-17. IEEE record number: 7618.
IEEE-400-1-2018,IEEE 400.1-2018,"IEEE Guide for Field Testing of Laminated Dielectric, Shielded AC Power Cable Systems Rated 5 kV to 500 kV Using High Voltage Direct Current (HVDC)",IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 400.1-2018.",https://standards.ieee.org/ieee/400.1/6967,,IEEE SA page status: Active Standard. Published: 2019-01-31. IEEE record number: 6967.
IEEE-400-2-2024,IEEE 400.2-2024,IEEE Guide for Field Testing of Shielded Power Cable Systems Using Very Low Frequency (VLF) (less than 1 Hz),IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 400.2-2024.",https://standards.ieee.org/ieee/400.2/11049,,IEEE SA page status: Active Standard. Published: 2024-09-27. IEEE record number: 11049.
IEEE-400-3-2022,IEEE 400.3-2022,IEEE Guide for Partial Discharge Field Diagnostic Testing of Shielded Power Cable Systems,IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 400.3-2022.",https://standards.ieee.org/ieee/400.3/5316,,IEEE SA page status: Active Standard. Published: 2023-05-15. IEEE record number: 5316.
IEEE-400-5-2021,IEEE 400.5-2021,IEEE Guide for Field Testing of DC Shielded Power Cable Systems Rated 5 kV and Above with High Direct Current Test Voltages,IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 400.5-2021.",https://standards.ieee.org/ieee/400.5/6988,,IEEE SA page status: Active Standard. Published: 2022-02-23. IEEE record number: 6988.
IEEE-404-2022,IEEE 404-2022,IEEE Standard for Extruded and Laminated Dielectric Shielded Cable Joints Rated 2.5 kV to 500 kV,IEEE,standard,International / North America,cable systems and insulated conductors - Terminations Joints and Accessories,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 404-2022.",https://standards.ieee.org/ieee/404/10721,,IEEE SA page status: Active Standard. Published: 2023-03-21. IEEE record number: 10721.
IEEE-525-2025,IEEE 525-2025,IEEE Guide for the Design and Installation of Cable Systems in Substations,IEEE,guide,International / North America,cable systems and insulated conductors - Design Installation and Application,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 525-2025.",https://standards.ieee.org/ieee/525/7274,,IEEE SA page status: Active Standard. Published: 2025-05-02. IEEE record number: 7274.
IEEE-532-2021,IEEE 532-2021,"IEEE Guide for Selecting and Testing Jackets for Power, Instrumentation, and Control Cables",IEEE,guide,International / North America,cable systems and insulated conductors - Design Installation and Application,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 532-2021.",https://standards.ieee.org/ieee/532/5902,,IEEE SA page status: Active Standard. Published: 2021-04-27. IEEE record number: 5902.
IEEE-592-2018,IEEE 592-2018,IEEE Standard for Insulation Shields on Medium-Voltage (15 kV - 35 kV) Cable Joints and Separable Connectors,IEEE,standard,International / North America,cable systems and insulated conductors - Terminations Joints and Accessories,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 592-2018.",https://standards.ieee.org/ieee/592/7127,,IEEE SA page status: Active Standard. Published: 2018-06-29. IEEE record number: 7127.
IEEE-634-2023,IEEE 634-2023,IEEE Standard for Cable-Penetration Fire Stop Qualification Test,IEEE,standard,International / North America,cable systems and insulated conductors - Fire Performance and Protection,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 634-2023.",https://standards.ieee.org/ieee/634/7032,,IEEE SA page status: Active Standard. Published: 2023-12-19. IEEE record number: 7032.
IEEE-690-2026,IEEE 690-2026,IEEE Approved Draft Standard for Design and Installation of Cable Systems for Class 1E Circuits in Nuclear facilities,IEEE,standard,International / North America,cable systems and insulated conductors - Nuclear Cable Systems,2026,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 690-2026.",https://standards.ieee.org/ieee/690/11419,,IEEE SA page status: Active Standard. IEEE record number: 11419.
IEEE-835-1994,IEEE 835-1994,IEEE Standard Power Cable Ampacity Tables,IEEE,standard,International / North America,cable systems and insulated conductors - Ampacity and Thermal Reference,1994,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 835-1994.",https://standards.ieee.org/ieee/835/1228,,IEEE SA page status: Inactive-Reserved Standard. Published: 1994-12-30. IEEE record number: 1228.
IEEE-1142-2025,IEEE 1142-2025,"IEEE Guide for the Selection, Testing, Application, and Installation of 300 V to 500 kV Cables Having Radial-Moisture Barriers and/or Longitudinal Water Blocking",IEEE,guide,International / North America,cable systems and insulated conductors - Design Installation and Application,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1142-2025.",https://standards.ieee.org/ieee/1142/7302,,IEEE SA page status: Active Standard. Published: 2026-05-29. IEEE record number: 7302.
IEEE-1186-2025,IEEE 1186-2025,IEEE Recommended Practice for Applicability of Methods for the Evaluation of Low-Voltage and Medium-Voltage Installed Cable Systems in Nuclear Facilities,IEEE,recommended_practice,International / North America,cable systems and insulated conductors - Nuclear Cable Systems,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1186-2025.",https://standards.ieee.org/ieee/1186/11578,,IEEE SA page status: Active Standard. Published: 2025-11-12. IEEE record number: 11578.
IEEE-1202-2023,IEEE 1202-2023,IEEE Standard for Flame-Propagation Testing of Wire and Cable,IEEE,standard,International / North America,cable systems and insulated conductors - Fire Performance and Protection,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1202-2023.",https://standards.ieee.org/ieee/1202/11003,,IEEE SA page status: Active Standard. Published: 2023-12-19. IEEE record number: 11003.
IEEE-1210-2024,IEEE 1210-2024,IEEE Approved Draft Standard Tests for Determining Compatibility of Cable-Pulling Lubricants With Wire and Cable,IEEE,standard,International / North America,cable systems and insulated conductors - Design Installation and Application,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1210-2024.",https://standards.ieee.org/ieee/1210/6976,,IEEE SA page status: Active Standard. Published: 2025-12-31. IEEE record number: 6976.
IEEE-1234-2019,IEEE 1234-2019,IEEE Guide for Fault-Locating Techniques on Shielded Power Cable Systems,IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1234-2019.",https://standards.ieee.org/ieee/1234/6771,,IEEE SA page status: Active Standard. Published: 2019-06-28. IEEE record number: 6771.
IEEE-1235-2023,IEEE 1235-2023,IEEE Guide for Properties of Stripes and Ridges for Identification of Underground Power Cable Jackets and Ducts,IEEE,guide,International / North America,cable systems and insulated conductors - Design Installation and Application,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1235-2023.",https://standards.ieee.org/ieee/1235/10132,,IEEE SA page status: Active Standard. Published: 2023-03-31. IEEE record number: 10132.
IEEE-1242-2016,IEEE 1242-2016,"IEEE Guide for Specifying and Selecting Power, Control, and Special-Purpose Cable for Petroleum and Chemical Plants",IEEE,guide,International / North America,cable systems and insulated conductors - Design Installation and Application,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1242-2016.",https://standards.ieee.org/ieee/1242/5001,,IEEE SA page status: Active Standard. Published: 2016-10-28. IEEE record number: 5001.
IEEE-1406-2020,IEEE 1406-2020,IEEE Guide for the Use of Gas-in-Fluid Analysis for Paper and Laminated Paper-Polypropylene Insulated Cable Systems,IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1406-2020.",https://standards.ieee.org/ieee/1406/5903,,IEEE SA page status: Active Standard. Published: 2020-05-22. IEEE record number: 5903.
IEEE-1407-2021,IEEE 1407-2021,IEEE Guide for Accelerated Aging Tests for 5 kV to 46 kV Extruded Electric Power Cables Using Water-Filled Tanks,IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1407-2021.",https://standards.ieee.org/ieee/1407/6171,,IEEE SA page status: Active Standard. Published: 2022-02-03. IEEE record number: 6171.
IEEE-1493-2024,IEEE 1493-2024,IEEE Guide for Evaluation of Solvents Used for Cleaning Electrical Cables and Accessories,IEEE,guide,International / North America,cable systems and insulated conductors - Terminations Joints and Accessories,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1493-2024.",https://standards.ieee.org/ieee/1493/10430,,IEEE SA page status: Active Standard. Published: 2024-09-13. IEEE record number: 10430.
IEEE-1617-2022,IEEE 1617-2022,"IEEE Guide for Assessment, Mitigation, and Control of Corrosion of Metallic Shields for Extruded Dielectric Cables Rated 5 kV to 46 kV",IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1617-2022.",https://standards.ieee.org/ieee/1617/6674,,IEEE SA page status: Active Standard. Published: 2023-02-17. IEEE record number: 6674.
IEEE-1637-2020,IEEE 1637-2020,IEEE Guide for Selection and Application of Terminations for Shielded AC Power Cable Rated 5 kV to 46 kV,IEEE,guide,International / North America,cable systems and insulated conductors - Terminations Joints and Accessories,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1637-2020.",https://standards.ieee.org/ieee/1637/10182,,IEEE SA page status: Active Standard. Published: 2021-02-05. IEEE record number: 10182.
